metric_time,backlog_00_10_3_reload,t1_00_10_3_reload,t2_00_10_3_reload,s3uploadcpu,s3uploaddisk,s3uploadmemory,outage
7/25/18 17:50,,,,0,21.92428391,16.67127176,0
7/25/18 17:55,,,,0,21.92443185,16.66918931,0
7/25/18 18:00,,,,0,21.92482116,16.67091622,0
7/25/18 18:05,,,,0,21.92517154,16.67086543,0
7/25/18 18:10,8,,,0,21.92538955,16.69615956,0
7/25/18 18:15,1,,,0,21.92561535,16.69585481,0
7/25/18 18:20,,,,0,21.92640955,16.69636272,0
7/25/18 18:25,,,,0,21.92654191,16.69626114,0
7/25/18 18:30,,,,0,21.92693123,16.7469002,0
7/25/18 18:35,,,,0,21.92707138,16.7492874,0
7/25/18 18:40,,,,0,21.92721932,16.74893186,0
7/25/18 18:45,,,,0,21.92737504,16.75030322,0
7/25/18 18:50,,,,0,21.92775657,16.75411258,0
7/25/18 18:55,,,,0,21.9279045,16.7551792,0
7/25/18 19:00,,,,0,21.92829382,16.79779321,0
7/25/18 19:05,,,,0,21.9285274,16.79830113,0
7/25/18 19:10,,,,0,21.92867534,16.79774242,0
7/25/18 19:15,,,,0,21.92880771,16.79941854,0
7/25/18 19:20,,,,0,21.92896343,16.80124703,0
7/25/18 19:25,,,,0,21.92910358,16.79926617,0
7/25/18 19:30,,,,0,21.9294929,16.79885983,0
7/25/18 19:35,,,,0,21.92962526,16.81475755,0
7/25/18 19:40,,,,0,21.9297732,16.81709396,0
7/25/18 19:45,,,,0,21.93016251,16.81831295,0
7/25/18 19:50,,,,0,21.93030266,16.81892245,0
7/25/18 19:55,,,,0,21.93044282,16.81531626,0
7/25/18 20:00,,,,0,21.93148617,16.81638288,0
7/25/18 20:05,,,,0,21.93164189,16.81633209,0
7/25/18 20:10,,,,0,21.93178205,16.81653525,0
7/25/18 20:15,,,,0,21.9319222,16.82313814,0
7/25/18 20:20,,,,1,21.93269304,16.82715066,0
7/25/18 20:25,1,,,0,21.93382204,16.82887757,0
7/25/18 20:30,1,,,0,21.93611119,16.84965127,0
7/25/18 20:35,1,,,0,21.93746599,16.8476704,0
7/25/18 20:40,1,,,2,21.93906217,16.85000681,0
7/25/18 20:45,5,,,0,21.93987194,16.85203846,0
7/25/18 20:50,1,,,0,21.94105545,16.88307203,0
7/25/18 20:55,1,,,0,21.94220002,16.88317361,0
7/25/18 21:00,1,,,0,21.94331345,16.91669596,0
7/25/18 21:05,5,,,0,21.94440352,16.91745783,0
7/25/18 21:10,1,,,0,21.94564153,16.91964186,0
7/25/18 21:15,1,,,0,21.94759588,16.92045452,0
7/25/18 21:20,1,,,0,21.94887282,16.92055611,0
7/25/18 21:25,1,,,0,21.95010304,16.91816891,0
7/25/18 21:30,1,,,0,21.95172258,16.91334372,0
7/25/18 21:35,1,,,0,21.95311631,16.91715308,0
7/25/18 21:40,1,,,0,21.9543699,16.91781337,0
7/25/18 21:45,1,,,0,21.9554989,16.9134453,0
7/25/18 21:50,1,,,1,21.95664348,16.91715308,0
7/25/18 21:55,1,,,0,21.95792042,16.91593408,0
7/25/18 22:00,1,,,0,21.96035751,16.92009898,0
7/25/18 22:05,1,,,0,21.96147872,16.92009898,0
7/25/18 22:10,1,,,0,21.96263109,16.91898157,0
7/25/18 22:15,1,,,0,21.96434406,16.92538129,0
7/25/18 22:20,1,,,0,21.96545749,16.92390834,0
7/25/18 22:25,1,,,0,21.96661763,16.92299409,0
7/25/18 22:30,1,,,0,21.96801137,16.92507654,0
7/25/18 22:35,1,,,0,21.96925717,16.92512733,0
7/25/18 22:40,1,,,0,21.97051853,16.92751453,0
7/25/18 22:45,1,,,0,21.97231715,16.92406071,0
7/25/18 22:50,1,,,0,21.97346173,16.92700662,0
7/25/18 22:55,1,,,0,21.97461409,16.92924144,0
7/25/18 23:00,1,,,0,21.97673195,16.92614316,0
7/25/18 23:05,1,,,0,21.97811011,16.92944461,0
7/25/18 23:10,1,,,0,21.97993209,16.92868273,0
7/25/18 23:15,1,,,0,21.98109223,16.9277177,0
7/25/18 23:20,1,,,0,21.98220566,16.92522892,0
7/25/18 23:25,1,,,0,21.98335803,16.92863194,0
7/25/18 23:30,1,,,0,21.98474397,16.92944461,0
7/25/18 23:35,1,,,0,21.98588076,16.92817482,0
7/25/18 23:40,1,,,0,21.98752366,16.9306636,0
7/25/18 23:45,1,,,1,21.98975052,16.92573683,0
7/25/18 23:50,1,,,0,21.99128441,16.93056202,0
7/25/18 23:55,1,,,0,21.99244456,16.9324413,0
7/26/18 0:00,1,,,1,21.9948505,16.93503166,0
7/26/18 0:05,1,,,1,21.99825308,16.96124004,0
7/26/18 0:10,1,,,0,22.00076803,16.95925918,0
7/26/18 0:15,1,,,2,22.00255108,16.99003878,0
7/26/18 0:20,1,,,0,22.00420955,16.99405131,0
7/26/18 0:25,1,,,0,22.00536191,16.96367803,0
7/26/18 0:30,1,,,0,22.00674786,16.96576048,0
7/26/18 0:35,1,,,0,22.00788465,16.96967142,0
7/26/18 0:40,1,,,0,22.00907594,16.96936667,0
7/26/18 0:45,1,,,0,22.01071105,16.96962063,0
7/26/18 0:50,1,,,0,22.01226051,16.97134754,0
7/26/18 0:55,1,,,0,22.01340508,16.97083962,0
7/26/18 1:00,1,,,0,22.01574874,16.97073804,0
7/26/18 1:05,1,,,0,22.01698675,16.97043329,0
7/26/18 1:10,1,,,0,22.0181469,16.97139833,0
7/26/18 1:15,1,,,0,22.01979758,16.97363315,0
7/26/18 1:20,1,,,0,22.02096551,16.9733284,0
7/26/18 1:25,1,,,0,22.02320016,16.97642668,0
7/26/18 1:30,1,,,0,22.02458611,16.97089041,0
7/26/18 1:35,1,,,0,22.02573068,16.97388711,0
7/26/18 1:40,1,,,0,22.02692976,16.970992,0
7/26/18 1:45,1,,,1,22.0297328,16.97353157,0
7/26/18 1:50,1,,,0,22.03100975,16.97317603,0
7/26/18 1:55,1,,,0,22.03216211,16.97348078,0
7/26/18 2:00,1,,,0,22.0344279,16.97175387,0
7/26/18 2:05,1,,,0,22.03700514,16.97475056,0
7/26/18 2:10,1,,,0,22.03937216,16.96946825,0
7/26/18 2:15,1,,,0,22.04054009,16.96931588,0
7/26/18 2:20,1,,,0,22.04463565,16.97180466,0
7/26/18 2:25,1,,,1,22.04772678,16.99100382,0
7/26/18 2:30,1,,,0,22.04944754,16.99557505,0
7/26/18 2:35,1,,,0,22.05069333,16.99430526,0
7/26/18 2:40,1,,,0,22.05340294,16.99633692,0
7/26/18 2:45,1,,,0,22.05664201,16.99339102,0
7/26/18 2:50,1,,,0,22.05795788,16.99445764,0
7/26/18 2:55,1,,,1,22.06023925,16.99176569,0
7/26/18 3:00,1,,,0,22.06285542,16.99425447,0
7/26/18 3:05,1,,,0,22.06619571,17.00791737,0
7/26/18 3:10,1,,,1,22.07051707,17.00918715,0
7/26/18 3:15,1,,,1,22.07409095,17.01233622,0
7/26/18 3:20,1,,,0,22.07661369,17.0379351,0
7/26/18 3:25,1,,,0,22.07942452,17.04011914,0
7/26/18 3:30,1,,,0,22.08290496,17.04296346,0
7/26/18 3:35,1,,,0,22.08479701,17.04276029,0
7/26/18 3:40,1,,,0,22.08691487,17.04286187,0
7/26/18 3:45,1,,,0,22.08841761,17.04347137,0
7/26/18 3:50,1,,,0,22.08962448,17.0409318,0
7/26/18 3:55,1,,,0,22.0908002,17.04433483,0
7/26/18 4:00,1,,,1,22.09567438,17.04291267,0
7/26/18 4:05,1,,,0,22.09942734,17.04199842,0
7/26/18 4:10,1,,,0,22.10057191,17.04240475,0
7/26/18 4:15,1,,,1,22.10384213,17.0415413,0
7/26/18 4:20,1,,,0,22.10660624,17.04326821,0
7/26/18 4:25,1,,,0,22.1090044,17.04291267,0
7/26/18 4:30,1,,,0,22.11122348,17.04382691,0
7/26/18 4:35,1,,,0,22.11275736,17.04484274,0
7/26/18 4:40,1,,,0,22.11390972,17.04499511,0
7/26/18 4:45,1,,,0,22.11570056,17.04291267,0
7/26/18 4:50,1,,,0,22.1174836,17.0444872,0
7/26/18 4:55,1,,,1,22.12062145,17.04377612,0
7/26/18 5:00,1,,,1,22.12488831,17.04596015,0
7/26/18 5:05,1,,,0,22.12660906,17.04535065,0
7/26/18 5:10,1,,,0,22.13040874,17.04855051,0
7/26/18 5:15,1,,,1,22.13514277,17.0593183,0
7/26/18 5:20,1,,,0,22.13779009,17.06038492,0
7/26/18 5:25,1,,,0,22.13950306,17.05769297,0
7/26/18 5:30,1,,,1,22.14234503,17.06180708,0
7/26/18 5:35,1,,,1,22.14511693,17.06292449,0
7/26/18 5:40,1,,,1,22.15165736,17.06277212,0
7/26/18 5:45,1,,,1,22.15803428,17.05921671,0
7/26/18 5:50,1,,,0,22.16372602,17.06099441,0
7/26/18 5:55,1,,,0,22.17013408,17.0587088,0
7/26/18 6:00,1,,,1,22.17718062,17.0580993,0
7/26/18 6:05,1,,,1,22.18451525,17.07628264,0
7/26/18 6:10,1,,,1,22.19159293,17.08578063,0
7/26/18 6:15,1,,,1,22.19807107,17.10208468,0
7/26/18 6:20,1,,,0,22.20422219,17.10624958,0
7/26/18 6:25,1,,,1,22.21089499,17.10883994,0
7/26/18 6:30,1,,,1,22.21787145,17.10858599,0
7/26/18 6:35,1,,,1,22.22547081,17.13037551,0
7/26/18 6:40,1,,,1,22.23148178,17.14871122,0
7/26/18 6:45,1,,,1,22.23672191,17.16272965,0
7/26/18 6:50,1,,,0,22.24069289,17.16394865,0
7/26/18 6:55,1,,,0,22.24256158,17.16455815,0
7/26/18 7:00,1,,,1,22.24703088,17.16816434,0
7/26/18 7:05,1,,,0,22.25009087,17.16567556,0
7/26/18 7:10,1,,,0,22.25152353,17.16796117,0
7/26/18 7:15,3,12,,1,22.25389833,17.16455815,0
7/26/18 7:20,1,,,0,22.25535436,17.15912346,0
7/26/18 7:25,1,,,0,22.25775251,17.16120591,0
7/26/18 7:30,1,,,0,22.26096044,17.16151066,0
7/26/18 7:35,1,,,0,22.26355325,17.17898291,0
7/26/18 7:40,1,,,0,22.26615386,17.17944003,0
7/26/18 7:45,1,,,0,22.2680537,17.17664651,0
7/26/18 7:50,1,,,0,22.27059979,17.1790337,0
7/26/18 7:55,1,,,0,22.27179887,17.17852579,0
7/26/18 8:00,1,,,1,22.27678206,17.1825891,0
7/26/18 8:05,1,,,0,22.280208,17.19249343,0
7/26/18 8:10,1,,,0,22.28195211,17.1968615,0
7/26/18 8:15,1,,,1,22.28421012,17.19604883,0
7/26/18 8:20,1,,,0,22.28708324,17.19909632,0
7/26/18 8:25,1,,,0,22.28887407,17.19782653,0
7/26/18 8:30,1,,,0,22.29137345,17.19848682,0
7/26/18 8:35,1,,,0,22.29450351,17.19752178,0
7/26/18 8:40,1,,,0,22.29708076,17.19777574,0
7/26/18 8:45,1,,,0,22.29910518,17.20427704,0
7/26/18 8:50,1,,,1,22.30294379,17.21062597,0
7/26/18 8:55,1,,,1,22.30611278,17.21032123,0
7/26/18 9:00,1,,,1,22.30958544,17.2134195,0
7/26/18 9:05,1,,,0,22.31196024,17.22098743,0
7/26/18 9:10,1,,,0,22.31341626,17.21849865,0
7/26/18 9:15,1,,,0,22.31502801,17.2169749,0
7/26/18 9:20,1,,,0,22.31688114,17.21946368,0
7/26/18 9:25,1,,,0,22.32027593,17.22911406,0
7/26/18 9:30,1,,,0,22.3230089,17.23028226,0
7/26/18 9:35,1,,,0,22.32638812,17.23551378,0
7/26/18 9:40,1,,,0,22.3282646,17.23678356,0
7/26/18 9:45,1,,,0,22.33003208,17.23551378,0
7/26/18 9:50,1,,,0,22.33251588,17.25369711,0
7/26/18 9:55,1,,,0,22.33440794,17.25110675,0
7/26/18 10:00,1,,,0,22.33729663,17.25674459,0
7/26/18 10:05,1,,,0,22.33879937,17.25852229,0
7/26/18 10:10,1,,,0,22.34024761,17.25938575,0
7/26/18 10:15,1,,,0,22.3418905,17.25826834,0
7/26/18 10:20,1,,,0,22.34304286,17.25974129,0
7/26/18 10:25,1,,,0,22.34416408,17.25862388,0
7/26/18 10:30,1,,,0,22.34530866,17.25867467,0
7/26/18 10:35,1,,,0,22.34737201,17.26014762,0
7/26/18 10:40,1,,,0,22.34896818,17.26121424,0
7/26/18 10:45,1,,,0,22.35066558,17.2596905,0
7/26/18 10:50,1,,,0,22.35225397,17.25786201,0
7/26/18 10:55,1,,,0,22.35338298,17.22799664,0
7/26/18 11:00,1,,,0,22.35484679,17.2264729,0
7/26/18 11:05,1,,,0,22.35599915,17.22489837,0
7/26/18 11:10,1,,,0,22.35714372,17.22626974,0
7/26/18 11:15,1,,,0,22.35837395,17.22591419,0
7/26/18 11:20,1,,,0,22.35951852,17.22611736,0
7/26/18 11:25,1,,,0,22.36063974,17.22809823,0
7/26/18 11:30,1,,,0,22.3617921,17.22342541,0
7/26/18 11:35,1,,,0,22.36295225,17.22413649,0
7/26/18 11:40,1,,,0,22.36407347,17.22088584,0
7/26/18 11:45,1,,,0,22.36545942,17.22261275,0
7/26/18 11:50,1,,,0,22.36658842,17.22296829,0
7/26/18 11:55,1,,,0,22.36827025,17.22108901,0
7/26/18 12:00,1,,,0,22.36942261,17.22677765,0
7/26/18 12:05,1,,,0,22.37059054,17.22657448,0
7/26/18 12:10,1,,,0,22.37182855,17.22819981,0
7/26/18 12:15,1,,,0,22.37312107,17.22378095,0
7/26/18 12:20,1,,,0,22.37433572,17.22698082,0
7/26/18 12:25,1,,,0,22.37622777,17.22383175,0
7/26/18 12:30,1,,,0,22.3776838,17.22682844,0
7/26/18 12:35,1,,,0,22.37892959,17.22779348,0
7/26/18 12:40,1,,,0,22.38007417,17.22759031,0
7/26/18 12:45,1,,,0,22.38122653,17.2276919,0
7/26/18 12:50,1,,,0,22.38234775,17.23109492,0
7/26/18 12:55,1,,,0,22.38408408,17.2229175,0
7/26/18 13:00,1,,,0,22.38522087,17.22616815,0
7/26/18 13:05,1,,,0,22.38636544,17.22306987,0
7/26/18 13:10,1,,,0,22.38786818,17.22860614,0
7/26/18 13:15,1,,,0,22.3889894,17.22891089,0
7/26/18 13:20,1,,,0,22.39013398,17.22916485,0
7/26/18 13:25,1,,,0,22.39127077,17.23007909,0
7/26/18 13:30,1,,,0,22.39240755,17.22337462,0
7/26/18 13:35,1,,,0,22.39353656,17.22515232,0
7/26/18 13:40,1,,,0,22.39468113,17.22388254,0
7/26/18 13:45,1,,,0,22.39581792,17.22626974,0
7/26/18 13:50,1,,,0,22.39697028,17.22840298,0
7/26/18 13:55,1,,,0,22.39810707,17.22713319,0
7/26/18 14:00,1,,,0,22.39923608,17.22515232,0
7/26/18 14:05,1,,,0,22.40038065,17.22545707,0
7/26/18 14:10,1,,,2,22.40190675,17.2549161,0
7/26/18 14:15,1,,,0,22.40325377,17.25283365,0
7/26/18 14:20,1,,,0,22.40440613,17.22596499,0
7/26/18 14:25,1,,,0,22.40553514,17.22505074,0
7/26/18 14:30,1,,,0,22.40667193,17.23028226,0
7/26/18 14:35,1,,,0,22.40782429,17.22418729,0
7/26/18 14:40,1,,,0,22.4089455,17.22312067,0
7/26/18 14:45,1,,,0,22.41009787,17.22505074,0
7/26/18 14:50,1,,,0,22.41123466,17.22566024,0
7/26/18 14:55,1,,,0,22.41236366,17.22119059,0
7/26/18 15:00,1,,,0,22.41351602,17.22306987,0
7/26/18 15:05,1,,,0,22.41464502,17.22505074,0
7/26/18 15:10,1,,,0,22.41579739,17.22855535,0
7/26/18 15:15,1,,,0,22.41694196,17.22860614,0
7/26/18 15:20,1,,,0,22.41806318,17.22936801,0
7/26/18 15:25,1,,,0,22.41922333,17.22682844,0
7/26/18 15:30,1,,,0,22.41995523,17.22698082,0
7/26/18 15:35,1,,,0,22.42007203,17.22804744,0
7/26/18 15:40,1,,,0,22.42097523,17.23089176,0
7/26/18 15:45,1,,,0,22.42210423,17.22967276,0
7/26/18 15:50,1,,,0,22.42324881,17.22759031,0
7/26/18 15:55,1,,,0,22.42439338,17.22784427,0
7/26/18 16:00,1,,,0,22.42553017,17.2258634,0
7/26/18 16:05,1,,,0,22.42667475,17.23068859,0
7/26/18 16:10,1,,,0,22.42782711,17.22753952,0
7/26/18 16:15,1,,,2,22.429361,17.2531384,0
7/26/18 16:20,1,,,0,22.43069244,17.25308761,0
7/26/18 16:25,1,,,0,22.43182923,17.22957118,0
7/26/18 16:30,1,,,0,22.43297381,17.23175521,0
7/26/18 16:35,1,,,0,22.43411838,17.22896168,0
7/26/18 16:40,1,,,0,22.43524739,17.22906326,0
7/26/18 16:45,1,,,0,22.43639975,17.22967276,0
7/26/18 16:50,1,,,0,22.43751318,17.23028226,0
7/26/18 16:55,1,,,0,22.43866554,17.23190758,0
7/26/18 17:00,1,,,0,22.43981012,17.23327895,0
7/26/18 17:05,1,,,0,22.44094691,17.23211075,0
7/26/18 17:10,1,,,0,22.44209148,17.23221233,0
7/26/18 17:15,1,,,0,22.44324384,17.22987593,0
7/26/18 17:20,1,,,0,22.44436506,17.23185679,0
7/26/18 17:25,1,,,0,22.44551742,17.23058701,0
7/26/18 17:30,1,,,0,22.44663864,17.22931722,0
7/26/18 17:35,1,,,13,22.447791,17.23114571,0
7/26/18 17:40,1,,,0,22.44891222,17.23018068,0
7/26/18 17:45,1,,,0,22.45005679,17.23089176,0
7/26/18 17:50,1,,,0,22.45120915,17.22926643,0
7/26/18 17:55,1,,,0,22.45233037,17.23134888,0
7/26/18 18:00,1,,,0,22.45347495,17.23292341,0
7/26/18 18:05,1,,,0,22.45461952,17.23094255,0
7/26/18 18:10,1,,,0,22.45574853,17.22845377,0
7/26/18 18:15,1,,,0,22.45598211,17.23007909,0
7/26/18 18:20,1,,,0,22.44207591,17.22626974,0
7/26/18 18:25,1,,,0,22.44322827,17.22952039,0
7/26/18 18:30,1,,,0,22.44438842,17.23292341,0
7/26/18 18:35,1,,,0,22.44550964,17.22759031,0
7/26/18 18:40,1,,,0,22.44665421,17.22794585,0
7/26/18 18:45,1,,,0,22.447791,17.22931722,0
7/26/18 18:50,1,,,0,22.44892,17.22652369,0
7/26/18 18:55,1,,,0,22.45008015,17.22703161,0
7/26/18 19:00,1,,,0,22.45120137,17.22972355,0
7/26/18 19:05,1,,,0,22.45233816,17.22850456,0
7/26/18 19:10,1,,,37,22.45356838,17.25933496,0
7/26/18 19:15,1,,,27,22.45436258,19.93990358,0
7/26/18 19:20,,,,0,22.45450273,20.00415474,0
7/26/18 19:25,,,,0,22.45465067,20.02020483,0
7/26/18 19:30,,,,0,22.45479082,20.0280775,0
7/26/18 19:35,,,,0,22.45493097,20.0120782,0
7/26/18 19:40,,,,0,22.45509448,20.047683,0
7/26/18 19:45,,,,0,22.45525021,20.09623961,0
7/26/18 19:50,,,,0,22.45538257,20.10015055,0
7/26/18 19:55,,,,0,22.45553051,20.11391502,0
7/26/18 20:00,,,,0,22.45567845,20.12061949,0
7/26/18 20:05,,,,2,22.45608333,20.36528182,0
7/26/18 20:10,,,,0,22.45629356,20.39311553,0
7/26/18 20:15,,,,2,22.4566128,20.42374276,0
7/26/18 20:20,,,,1,22.45750043,20.55767977,0
7/26/18 20:25,,,,0,22.45767172,20.55818768,0
7/26/18 20:30,,,,0,22.45805325,20.56433344,0
7/26/18 20:35,,,,0,22.45820119,20.56463819,0
7/26/18 20:40,,,,0,22.45834134,20.5645874,0
7/26/18 20:45,,,,1,22.45856714,20.57068237,0
7/26/18 20:50,,,,0,22.45871508,20.57484727,0
7/26/18 20:55,,,,0,22.45888638,20.57687893,0
7/26/18 21:00,,,,0,22.45929126,20.58409131,0
7/26/18 21:05,,,,0,22.4594392,20.58388815,0
7/26/18 21:10,,,,0,22.45964943,20.58724038,0
7/26/18 21:15,,,,1,22.46013217,20.60298572,0
7/26/18 21:20,,,,0,22.46042805,20.60938544,0
7/26/18 21:25,,,,0,22.46067721,20.60918228,0
7/26/18 21:30,,,,1,22.46140133,20.63132734,0
7/26/18 21:35,,,,0,22.46154927,20.63234317,0
7/26/18 21:40,,,,0,22.46176728,20.63290188,0
7/26/18 21:45,,,,0,22.46192301,20.63539066,0
7/26/18 21:50,,,,0,22.46206316,20.63523828,0
7/26/18 21:55,,,,2,22.46267048,20.60816645,0
7/26/18 22:00,,,,1,22.46377613,20.64778377,0
7/26/18 22:05,,,,0,22.46390071,20.6493583,0
7/26/18 22:10,,,,0,22.46402529,20.64920593,0
7/26/18 22:15,,,,1,22.46473383,20.66738926,0
7/26/18 22:20,,,,0,22.4648662,20.67140178,0
7/26/18 22:25,,,,1,22.46501414,20.67632855,0
7/26/18 22:30,,,,0,22.46540345,20.63625411,0
7/26/18 22:35,,,,0,22.46555917,20.63813339,0
7/26/18 22:40,,,,0,22.46569154,20.63793023,0
7/26/18 22:45,,,,0,22.46584726,20.63701598,0
7/26/18 22:50,,,,0,22.46597963,20.63742231,0
7/26/18 22:55,,,,1,22.46668818,20.63823498,0
7/26/18 23:00,,,,0,22.46731886,20.24663304,0
7/26/18 23:05,,,,0,22.46768481,20.25501362,0
7/26/18 23:10,,,,0,22.46793397,20.25557233,0
7/26/18 23:15,,,,2,22.46866588,20.26435925,0
7/26/18 23:20,,,,0,22.46880603,20.26425766,0
7/26/18 23:25,,,,0,22.46894618,20.26862573,0
7/26/18 23:30,,,,0,22.4693355,20.26776227,0
7/26/18 23:35,,,,1,22.46981824,20.04905437,0
7/26/18 23:40,,,,1,22.47011412,20.08277988,0
7/26/18 23:45,,,,1,22.47118083,20.09187154,0
7/26/18 23:50,,,,0,22.47194388,20.09187154,0
7/26/18 23:55,,,,0,22.47250449,19.7957067,0
7/27/18 0:00,,,,0,22.4734622,19.80464599,0
7/27/18 0:05,,,,1,22.47692707,19.80550945,0
7/27/18 0:10,,,,0,22.47744875,19.55175545,0
7/27/18 0:15,,,,0,22.47786142,19.55566639,0
7/27/18 0:20,,,,0,22.47830523,19.55515848,0
7/27/18 0:25,,,,0,22.4784376,19.31506738,0
7/27/18 0:30,,,,0,22.47882691,19.31725141,0
7/27/18 0:35,,,,0,22.47921622,19.31943544,0
7/27/18 0:40,,,,0,22.47937973,19.32014652,0
7/27/18 0:45,,,,0,22.47952767,19.3190799,0
7/27/18 0:50,,,,0,22.4800182,19.32227976,0
7/27/18 0:55,,,,0,22.48072675,19.32380351,0
7/27/18 1:00,,,,0,22.48215941,19.07736348,0
7/27/18 1:05,,,,0,22.48236964,19.08066492,0
7/27/18 1:10,,,,0,22.48254873,19.08274737,0
7/27/18 1:15,,,,0,22.48271224,19.0819855,0
7/27/18 1:20,,,,0,22.48377895,19.08056334,0
7/27/18 1:25,,,,0,22.48446414,18.864395,0
7/27/18 1:30,,,,0,22.48488459,18.86566479,0
7/27/18 1:35,,,,0,22.48549971,18.86952494,0
7/27/18 1:40,,,,0,22.48565543,18.87155659,0
7/27/18 1:45,,,,0,22.48685451,18.86652824,0
7/27/18 1:50,,,,0,22.48713481,18.63542723,0
7/27/18 1:55,,,,0,22.48753191,18.63608752,0
7/27/18 2:00,,,,1,22.49044396,18.63222737,0
7/27/18 2:05,,,,0,22.49309128,18.47700875,0
7/27/18 2:10,,,,0,22.49414242,18.24148888,0
7/27/18 2:15,,,,1,22.49708561,18.12284009,0
7/27/18 2:20,,,,1,22.49968621,17.91647451,0
7/27/18 2:25,,,,1,22.50187415,17.81539956,0
7/27/18 2:30,,,,0,22.50261384,17.81443452,0
7/27/18 2:35,,,,0,22.5027462,17.60268504,0
7/27/18 2:40,,,,0,22.50330681,17.60370087,0
7/27/18 2:45,,,,0,22.50640573,17.60182158,0
7/27/18 2:50,,,,0,22.50790847,17.31622136,0
7/27/18 2:55,,,,0,22.50820435,17.12148701,0
7/27/18 3:00,,,,2,22.51078938,17.12062356,0
7/27/18 3:05,,,,0,22.51231548,16.78829522,0
7/27/18 3:10,,,,1,22.515866,16.63846049,0
7/27/18 3:15,,,,0,22.51847439,16.44291348,0
7/27/18 3:20,,,,0,22.52048323,16.12475595,0
7/27/18 3:25,,,,0,22.52313834,15.98893966,0
